,address,latitude,longitude,nbed,nbath,ncar,price,historical_dates,postcode,year,month,suburb,weekly_rent,SA2_CODE,residence_type
128485,"1/26 STEPHEN STREET, GISBORNE",-37.48771,144.584514,3.0,2.0,1,$430,June 2016,3437,2016,6,GISBORNE,430,210021232,House
128486,"1/26 STEPHEN ST, GISBORNE",-37.48771,144.584514,3.0,2.0,1,$430_per_week,December 2016,3437,2016,12,GISBORNE,430,210021232,House
128489,"4/25 WORCESTER ROAD, GISBORNE",-37.49533,144.594939,2.0,1.0,2,$300,February 2016,3437,2016,2,GISBORNE,300,210021232,House
128490,"4/30 PRINCE STREET, GISBORNE",-37.488451,144.587464,2.0,1.0,1,$340_pw,February 2016,3437,2016,2,GISBORNE,340,210021232,House
128492,"6 SUNNY PARK CLOSE, GISBORNE",-37.48242329,144.60107151,3.0,2.0,2,$350_per_week,April 2016,3437,2016,4,GISBORNE,350,210021232,House
128494,"6 SUNNY PARK CL, GISBORNE",-37.482296,144.601062,3.0,2.0,2,$350_per_week,April 2016,3437,2016,4,GISBORNE,350,210021232,House
128497,"16 TECOMA COURT, GLADSTONE PARK",-37.699478,144.890071,3.0,1.0,1,$390_pw,June 2016,3043,2016,6,PARK,390,210051245,House
128498,"164 CARRICK DRIVE, GLADSTONE PARK",-37.692541,144.895754,4.0,1.0,1,$370_pw,April 2016,3043,2016,4,PARK,370,210051245,House
128499,"49 SNAEFELL CRESCENT, GLADSTONE PARK",-37.680845,144.886757,3.0,1.0,2,$380_pw,August 2016,3043,2016,8,PARK,380,210051245,House
128500,"49 SNAEFELL CRESCENT, GLADSTONE PARK",-37.680845,144.886757,3.0,1.0,2,$380_per_week,July 2016,3043,2016,7,PARK,380,210051245,House
128501,"1/34-36 VAUCLUSE AVENUE, GLADSTONE PARK",-37.696878,144.89579,2.0,1.0,1,$350_per_week,July 2016,3043,2016,7,PARK,350,210051245,House
128502,"4 OSBORNE AVENUE, GLADSTONE PARK",-37.684149,144.885382,3.0,1.0,2,$350_pw,December 2016,3043,2016,12,PARK,350,210051245,House
128503,"4 SNAEFELL CRESCENT, GLADSTONE PARK",-37.683096,144.884969,3.0,1.0,1,$330,September 2016,3043,2016,9,PARK,330,210051245,House
128504,"595 LITTLE YARRA ROAD, GLADYSDALE",-37.823405,145.653993,2.0,1.0,1,$255_pw,July 2016,3797,2016,7,GLADYSDALE,255,211051286,House
128505,"1000 LITTLE YARRA ROAD, GLADYSDALE",-37.845486,145.684392,3.0,1.0,3,$355_pw,January 2016,3797,2016,1,GLADYSDALE,355,211051286,House
128507,"1475 LOCH WONTHAGGI ROAD, GLEN ALVIE",-38.465345,145.638666,4.0,3.0,2,$350_Wk,October 2016,3979,2016,10,ALVIE,350,205031093,House
128508,"1475 LOCH WONTHAGGI ROAD, GLEN ALVIE",-38.465345,145.638666,4.0,3.0,2,$350_Wk,September 2016,3979,2016,9,ALVIE,350,205031093,House
128509,"1475 LOCH WONTHAGGI RD, GLEN ALVIE",-38.46576,145.638824,4.0,3.0,0,$350_Wk,October 2016,3979,2016,10,ALVIE,350,205031093,House
128512,"CONTACT AGENT, GLEN ALVIE",-38.4968043,145.6449582,3.0,1.0,0,$340_per_week,March 2016,3979,2016,3,ALVIE,340,205031093,House
128513,"1/4 HINTON ROAD, GLEN HUNTLY",-37.887723,145.044985,2.0,2.0,1,$520_pw,July 2016,3163,2016,7,HUNTLY,520,208021182,House
128517,"6/11 WARATAH AVENUE, GLEN HUNTLY",-37.891785,145.044133,1.0,1.0,1,$300_per_week,November 2016,3163,2016,11,HUNTLY,300,208021182,Apartment
128527,"1/14 FOSTER AVENUE, GLEN HUNTLY",-37.894429,145.038277,3.0,2.0,2,$560_pw,July 2016,3163,2016,7,HUNTLY,560,208021182,House
128528,"17 HUNTLY STREET, GLEN HUNTLY",-37.888769,145.042884,3.0,1.0,1,$515_per_week,April 2016,3163,2016,4,HUNTLY,515,208021182,House
128533,"12B ROTHSCHILD STREET, GLEN HUNTLY",-37.890955,145.039186,4.0,2.0,2,$800,December 2016,3163,2016,12,HUNTLY,800,208021182,House
128534,"12B ROTHSCHILD STREET, GLEN HUNTLY",-37.890955,145.039186,4.0,2.0,2,$800_Weekly,November 2016,3163,2016,11,HUNTLY,800,208021182,House
128537,"7 / 115 NEERIM ROAD, GLEN HUNTLY",-37.8869577,145.0420606,2.0,1.0,1,$400_per_week,May 2016,3163,2016,5,HUNTLY,400,208021182,Apartment
128538,"7 / 115 NEERIM ROAD, GLEN HUNTLY",-37.8869577,145.0420606,2.0,1.0,1,$400_per_week,April 2016,3163,2016,4,HUNTLY,400,208021182,Apartment
128544,"44 FRANCIS CRESCENT, GLEN IRIS",-37.866634,145.065517,3.0,2.0,3,$920,December 2016,3146,2016,12,IRIS,920,207011150,House
128545,"25 MADELINE STREET, GLEN IRIS",-37.856852,145.08716,3.0,1.0,4,$460_per_week,February 2016,3146,2016,2,IRIS,460,207011150,House
128546,"25 MADELINE STREET, GLEN IRIS",-37.856852,145.08716,3.0,1.0,4,$490_per_week,January 2016,3146,2016,1,IRIS,490,207011150,House
128547,"1667-1669 MALVERN ROAD, GLEN IRIS",-37.856271,145.054506,5.0,2.0,6,$850_pw,July 2016,3146,2016,7,IRIS,850,208041194,House
128548,"1667-1669 MALVERN ROAD, GLEN IRIS",-37.856271,145.054506,5.0,2.0,6,$850_pw,January 2016,3146,2016,1,IRIS,850,208041194,House
128553,"10/1517 MALVERN ROAD, GLEN IRIS",-37.853269,145.045189,2.0,1.0,1,$360_pw,July 2016,3146,2016,7,IRIS,360,208041194,House
128554,"13 WEBB STREET, GLEN IRIS",-37.848745,145.067047,3.0,3.0,3,$800,October 2016,3146,2016,10,IRIS,800,207011150,House
128555,"15 GRANDVIEW AVENUE, GLEN IRIS",-37.850726,145.084054,3.0,1.0,1,$695_pw,January 2016,3146,2016,1,IRIS,695,207011150,House
128556,"7 NASH STREET, GLEN IRIS",-37.855477,145.047924,2.0,1.0,2,$425_pw,August 2016,3146,2016,8,IRIS,425,208041194,House
128559,"54 BATH ROAD, GLEN IRIS",-37.85561,145.088237,3.0,1.0,2,$575_per_week,January 2016,3146,2016,1,IRIS,575,207011150,House
128562,"2 RICHARDS AVENUE, GLEN IRIS",-37.852494,145.061,3.0,1.0,2,$470_per_week,April 2016,3146,2016,4,IRIS,470,207011150,House
128563,"1A DILLON GROVE, GLEN IRIS",-37.85319,145.075817,3.0,2.0,3,$700,August 2016,3146,2016,8,IRIS,700,207011150,House
128564,"48 ESSEX STREET, GLEN IRIS",-37.862581,145.059403,2.0,2.0,1,$685_per_week,January 2016,3146,2016,1,IRIS,685,208041194,House
128565,"3/292 TOORONGA ROAD, GLEN IRIS",-37.852478,145.042831,3.0,2.0,2,$860_per_week,April 2016,3146,2016,4,IRIS,860,208041194,House
128583,"118 GLEN IRIS ROAD, GLEN IRIS",-37.853732,145.066968,4.0,2.0,2,$850_pw,January 2016,3146,2016,1,IRIS,850,207011150,House
128593,"32 ALBION ROAD, GLEN IRIS",-37.864257,145.066096,4.0,2.0,2,$1100_pw,February 2016,3146,2016,2,IRIS,1100,207011150,House
128601,"75 MADELINE STREET, GLEN IRIS",-37.857589,145.0935,3.0,1.0,2,$450,October 2016,3146,2016,10,IRIS,450,207011150,House
128607,"1 / 28 QUEENS PARADE, GLEN IRIS",-37.85246,145.092056,3.0,1.0,1,$350_per_week,September 2016,3146,2016,9,IRIS,350,207011150,Apartment
128612,"14 PENTLAND COURT, GLEN WAVERLEY",-37.885856,145.18204,5.0,2.0,2,$610,December 2016,3150,2016,12,WAVERLEY,610,212051321,House
128613,"14 PENTLAND COURT, GLEN WAVERLEY",-37.885856,145.18204,5.0,2.0,2,$610_Weekly,November 2016,3150,2016,11,WAVERLEY,610,212051321,House
128614,"35 CROWS LANE, GLEN WAVERLEY",-37.86457,145.163885,4.0,2.0,2,$620_p.w.,December 2016,3150,2016,12,WAVERLEY,620,212051322,House
128615,"35 CROWS LANE, GLEN WAVERLEY",-37.86457,145.163885,4.0,2.0,2,$620_p.w.,November 2016,3150,2016,11,WAVERLEY,620,212051322,House
128616,"4/24 TULLOCH GR, GLEN WAVERLEY",-37.8993071,145.1513544,3.0,2.0,2,$460_Weekly,August 2016,3150,2016,8,WAVERLEY,460,212051322,House
128617,"4/24 TULLOCH GROVE, GLEN WAVERLEY",-37.899307,145.151354,3.0,2.0,2,$460_Weekly,September 2016,3150,2016,9,WAVERLEY,460,212051322,House
128618,"4/24 TULLOCH GROVE, GLEN WAVERLEY",-37.899307,145.151354,3.0,2.0,2,$460,August 2016,3150,2016,8,WAVERLEY,460,212051322,House
128622,"8A MARTIN PLACE, GLEN WAVERLEY",-37.868821,145.162526,4.0,2.0,1,$700,November 2016,3150,2016,11,WAVERLEY,700,212051322,House
128623,"9 KENILWORTH CRESCENT, GLEN WAVERLEY",-37.861914,145.151342,3.0,1.0,2,$410_per_week,April 2016,3150,2016,4,WAVERLEY,410,212051322,House
128624,"2/659 WAVERLEY ROAD, GLEN WAVERLEY",-37.888235,145.159804,4.0,3.0,2,$525,October 2016,3150,2016,10,WAVERLEY,525,212051322,House
128625,"30 JORDAN GROVE, GLEN WAVERLEY",-37.888111,145.16766,3.0,1.0,3,$430_Weekly,February 2016,3150,2016,2,WAVERLEY,430,212051321,House
128626,"30 JORDAN GROVE, GLEN WAVERLEY",-37.888111,145.16766,3.0,1.0,3,$430_per_week,January 2016,3150,2016,1,WAVERLEY,430,212051321,House
128631,"2/17 TOWNSEND STREET, GLEN WAVERLEY",-37.882787,145.172343,3.0,2.0,2,$610_Weekly,November 2016,3150,2016,11,WAVERLEY,610,212051321,House
128632,"2/17 TOWNSEND STREET, GLEN WAVERLEY",-37.882787,145.172343,3.0,2.0,2,$610_per_week,October 2016,3150,2016,10,WAVERLEY,610,212051321,House
128633,"2/17 TOWNSEND ST, GLEN WAVERLEY",-37.882787,145.172343,3.0,2.0,2,$610_Weekly,October 2016,3150,2016,10,WAVERLEY,610,212051321,House
128634,"3/26 FRASER STREET, GLEN WAVERLEY",-37.892096,145.158309,4.0,2.0,2,$640_per_week,February 2016,3150,2016,2,WAVERLEY,640,212051322,House
128635,"3/26 FRASER STREET, GLEN WAVERLEY",-37.892096,145.158309,4.0,2.0,2,$640_pw,January 2016,3150,2016,1,WAVERLEY,640,212051322,House
128636,"6 KNIGHTS DR, GLEN WAVERLEY",-37.870226,145.187393,4.0,2.0,2,$465_Weekly,March 2016,3150,2016,3,WAVERLEY,465,212051321,House
128637,"6 KNIGHTS DRIVE, GLEN WAVERLEY",-37.870226,145.187393,4.0,2.0,2,$465_Weekly,March 2016,3150,2016,3,WAVERLEY,465,212051321,House
128638,"6 KNIGHTS DRIVE, GLEN WAVERLEY",-37.870226,145.187393,4.0,2.0,2,$465_per_week,February 2016,3150,2016,2,WAVERLEY,465,212051321,House
128639,"2/19 MARTIN PLACE, GLEN WAVERLEY",-37.868465,145.163152,2.0,1.0,1,$395_per_week,September 2016,3150,2016,9,WAVERLEY,395,212051322,Apartment
128642,"2/30 MONTCLAIR AVENUE, GLEN WAVERLEY",-37.880835,145.160175,3.0,2.0,2,$570_p.w.,April 2016,3150,2016,4,WAVERLEY,570,212051322,House
128643,"2/30 MONTCLAIR AVENUE, GLEN WAVERLEY",-37.880835,145.160175,3.0,2.0,2,$560_p.w.,April 2016,3150,2016,4,WAVERLEY,560,212051322,House
128644,"1/7 KALONGA COURT, GLEN WAVERLEY",-37.893094,145.164516,3.0,1.0,2,$440_pw,November 2016,3150,2016,11,WAVERLEY,440,212051321,House
128645,"27 LINCOLN AVENUE, GLEN WAVERLEY",-37.884353,145.162357,3.0,1.0,2,$550,December 2016,3150,2016,12,WAVERLEY,550,212051322,House
128646,"27 LINCOLN AVENUE, GLEN WAVERLEY",-37.884353,145.162357,3.0,1.0,2,$590_p.w.,November 2016,3150,2016,11,WAVERLEY,590,212051322,House
128647,"27 LINCOLN AVENUE, GLEN WAVERLEY",-37.884353,145.162357,3.0,1.0,2,$620_p.w.,September 2016,3150,2016,9,WAVERLEY,620,212051322,House
128648,"8 THOMAS ARNOLD AVENUE, GLEN WAVERLEY",-37.897474,145.151317,4.0,3.0,2,$715,December 2016,3150,2016,12,WAVERLEY,715,212051322,House
128649,"52 CALLAGHAN AVENUE, GLEN WAVERLEY",-37.894584,145.15412,4.0,2.0,2,$725_p.w.,December 2016,3150,2016,12,WAVERLEY,725,212051322,House
128650,"10 BELMONT ROAD, GLEN WAVERLEY",-37.861799,145.158415,3.0,1.0,1,$370_p.w.,October 2016,3150,2016,10,WAVERLEY,370,212051322,House
128651,"25 CHIVALRY AVENUE, GLEN WAVERLEY",-37.866054,145.184831,3.0,2.0,1,$440_per_week,October 2016,3150,2016,10,WAVERLEY,440,212051321,House
128652,"25 CHIVALRY AVENUE, GLEN WAVERLEY",-37.866054,145.184831,3.0,2.0,1,$430_Weekly,January 2016,3150,2016,1,WAVERLEY,430,212051321,House
128653,"2 WINTER WAY, GLEN WAVERLEY",-37.878042,145.154456,4.0,2.0,2,$660_per_week,December 2016,3150,2016,12,WAVERLEY,660,212051322,House
128654,"2 WINTER WAY, GLEN WAVERLEY",-37.878042,145.154456,4.0,2.0,2,$650_per_week,January 2016,3150,2016,1,WAVERLEY,650,212051322,House
128655,"9 VIEWPOINT AVENUE, GLEN WAVERLEY",-37.886855,145.171937,4.0,2.0,2,$530_Week,March 2016,3150,2016,3,WAVERLEY,530,212051321,House
128656,"1 HAMMENCE STREET, GLEN WAVERLEY",-37.871997,145.169335,2.0,1.0,1,$375_pw,July 2016,3150,2016,7,WAVERLEY,375,212051321,House
128657,"1 HAMMENCE STREET, GLEN WAVERLEY",-37.871997,145.169335,2.0,1.0,1,$375_pw,June 2016,3150,2016,6,WAVERLEY,375,212051321,House
128658,"3/111-113 WATSONS ROAD, GLEN WAVERLEY",-37.90128099,145.16802498,3.0,1.0,1,$410_per_week,May 2016,3150,2016,5,WAVERLEY,410,212051321,House
128659,"3/111-113 WATSONS ROAD, GLEN WAVERLEY",-37.90128099,145.16802498,3.0,1.0,1,$430_per_week,April 2016,3150,2016,4,WAVERLEY,430,212051321,House
128660,"14 FIANDER AVENUE, GLEN WAVERLEY",-37.878016,145.14961,3.0,2.0,3,$390_per_week,May 2016,3150,2016,5,WAVERLEY,390,212051322,House
128661,"3 NEWARK COURT, GLEN WAVERLEY",-37.89871,145.173412,4.0,2.0,2,$550_Weekly,March 2016,3150,2016,3,WAVERLEY,550,212051321,House
128662,"16 MARRIOTT PARADE, GLEN WAVERLEY",-37.883966,145.162231,3.0,1.0,1,$500_Weekly,August 2016,3150,2016,8,WAVERLEY,500,212051322,House
128663,"16 MARRIOTT PARADE, GLEN WAVERLEY",-37.883966,145.162231,3.0,1.0,1,$500_Weekly,February 2016,3150,2016,2,WAVERLEY,500,212051322,House
128664,"28 FERRES COURT, GLEN WAVERLEY",-37.8661,145.180429,5.0,2.0,2,$580_Weekly,February 2016,3150,2016,2,WAVERLEY,580,212051321,House
128665,"15 DIAMOND AVENUE, GLEN WAVERLEY",-37.871377,145.172592,4.0,2.0,2,$580_Weekly,August 2016,3150,2016,8,WAVERLEY,580,212051321,House
128666,"15 DIAMOND AVENUE, GLEN WAVERLEY",-37.871377,145.172592,4.0,2.0,2,$580_pw,July 2016,3150,2016,7,WAVERLEY,580,212051321,House
128667,"507 FERNTREE GULLY ROAD, GLEN WAVERLEY",-37.901931,145.149645,3.0,1.0,1,$360_Weekly,February 2016,3150,2016,2,WAVERLEY,360,212051322,House
128668,"16 BEACON STREET, GLEN WAVERLEY",-37.885812,145.163946,3.0,1.0,1,$395_p.w.,March 2016,3150,2016,3,WAVERLEY,395,212051322,House
128669,"14 CLIFFORD STREET, GLEN WAVERLEY",-37.877988,145.168438,3.0,2.0,2,$560,December 2016,3150,2016,12,WAVERLEY,560,212051321,House
128670,"14 CLIFFORD STREET, GLEN WAVERLEY",-37.877988,145.168438,3.0,2.0,2,$550_p.w.,December 2016,3150,2016,12,WAVERLEY,550,212051321,House
128671,"9 GARWAIN PARADE, GLEN WAVERLEY",-37.869928,145.181587,3.0,2.0,1,$420_per_week,October 2016,3150,2016,10,WAVERLEY,420,212051321,House
128672,"23 KOONALDA AVENUE, GLEN WAVERLEY",-37.896132,145.161345,3.0,2.0,2,$450_pw,July 2016,3150,2016,7,WAVERLEY,450,212051322,House
128673,"5 RAVENSWOOD COURT, GLEN WAVERLEY",-37.866668,145.17001,5.0,2.0,2,$690_pw,June 2016,3150,2016,6,WAVERLEY,690,212051321,House
128674,"1 GRAIL COURT, GLEN WAVERLEY",-37.865073,145.182676,3.0,2.0,2,$515_per_week,November 2016,3150,2016,11,WAVERLEY,515,212051321,House
128675,"1 GRAIL COURT, GLEN WAVERLEY",-37.865073,145.182676,3.0,2.0,2,$515_per_week,October 2016,3150,2016,10,WAVERLEY,515,212051321,House
128676,"1 GRAIL COURT, GLEN WAVERLEY",-37.865073,145.182676,3.0,2.0,2,$500_per_week,January 2016,3150,2016,1,WAVERLEY,500,212051321,House
128677,"19 WINSTON STREET, GLEN WAVERLEY",-37.870471,145.176636,4.0,2.0,3,$460_per_week,December 2016,3150,2016,12,WAVERLEY,460,212051321,House
128685,"2/68 DELMORE CRESCENT, GLEN WAVERLEY",-37.863491,145.151382,4.0,3.0,2,$710_pw,December 2016,3150,2016,12,WAVERLEY,710,212051322,House
128686,"6/9-11 ORCHARD STREET, GLEN WAVERLEY",-37.865243,145.153873,2.0,1.0,1,$330,March 2016,3150,2016,3,WAVERLEY,330,212051322,Apartment
128687,"2/12 LINCOLN AVENUE, GLEN WAVERLEY",-37.884305,145.15683,3.0,1.0,1,$485_Weekly,April 2016,3150,2016,4,WAVERLEY,485,212051322,Apartment
128688,"2/12 LINCOLN AVENUE, GLEN WAVERLEY",-37.884305,145.15683,3.0,1.0,1,$485_per_week,March 2016,3150,2016,3,WAVERLEY,485,212051322,Apartment
128689,"28 BOGONG AVENUE, GLEN WAVERLEY",-37.881773,145.161081,3.0,1.0,2,$420,February 2016,3150,2016,2,WAVERLEY,420,212051322,House
128690,"2/21 UTAH ROAD, GLEN WAVERLEY",-37.869115,145.152119,3.0,2.0,1,$550_Weekly,March 2016,3150,2016,3,WAVERLEY,550,212051322,House
128691,"2/21 UTAH ROAD, GLEN WAVERLEY",-37.869115,145.152119,3.0,2.0,1,$600_per_week,January 2016,3150,2016,1,WAVERLEY,600,212051322,House
128692,"21 INGLESIDE CRESCENT, GLEN WAVERLEY",-37.886187,145.147017,4.0,2.0,2,$525_per_week,September 2016,3150,2016,9,WAVERLEY,525,212051322,House
128693,"2/36 BOYANNA ROAD, GLEN WAVERLEY",-37.877344,145.176868,2.0,1.0,1,$400_per_week,May 2016,3150,2016,5,WAVERLEY,400,212051321,House
128695,"3/43 LINCOLN AVENUE, GLEN WAVERLEY",-37.883948,145.164069,4.0,2.0,1,$690_per_week,July 2016,3150,2016,7,WAVERLEY,690,212051322,House
128696,"3/43 LINCOLN AVENUE, GLEN WAVERLEY",-37.883948,145.164069,4.0,2.0,1,$670,January 2016,3150,2016,1,WAVERLEY,670,212051322,House
128697,"3/43 LINCOLN AVENUE, GLEN WAVERLEY",-37.883948,145.164069,4.0,2.0,1,$690,January 2016,3150,2016,1,WAVERLEY,690,212051322,House
128698,"4A SPRINGVALE ROAD, GLEN WAVERLEY",-37.862645,145.169489,3.0,2.0,2,$460_Weekly,June 2016,3150,2016,6,WAVERLEY,460,212051321,House
128699,"4A SPRINGVALE RD, GLEN WAVERLEY",-37.862645,145.169489,3.0,2.0,2,$460_Weekly,June 2016,3150,2016,6,WAVERLEY,460,212051321,House
128702,"86 FOREST STREET, BENDIGO",-36.756669,144.273492,2.0,1.0,4,$450_per_week,July 2016,3550,2016,7,BENDIGO,450,202011018,House
128703,"59 ARNOLD STREET, BENDIGO",-36.75167,144.285176,2.0,1.0,0,$275_per_week,February 2016,3550,2016,2,BENDIGO,275,202011018,House
128704,"47 SOMERVILLE STREET, BENDIGO",-36.774983,144.290135,3.0,2.0,3,$280_per_week,February 2016,3550,2016,2,BENDIGO,280,202011021,House
128705,"44 ARNOLD STREET, BENDIGO",-36.751932,144.286615,3.0,1.0,1,$370,May 2016,3550,2016,5,BENDIGO,370,202011018,House
128706,"630 AITKENS RD, BENGWORDEN",-38.012793,147.4854,3.0,1.0,2,$320,November 2016,3875,2016,11,BENGWORDEN,320,205021086,House
128707,"630 AITKENS RD, BENGWORDEN",-38.012793,147.4854,3.0,1.0,2,$320,January 2016,3875,2016,1,BENGWORDEN,320,205021086,House
128709,"85 FEENEYS LANE, BENLOCH",-37.205101,144.684637,4.0,2.0,4,$390_pw,February 2016,3435,2016,2,BENLOCH,390,210021235,House
128710,"85 FEENEYS LANE, BENLOCH",-37.205101,144.684637,4.0,2.0,4,$390_pw,January 2016,3435,2016,1,BENLOCH,390,210021235,House
128718,"31 BIRDWOOD STREET, BENTLEIGH EAST",-37.910287,145.084762,3.0,2.0,2,$525_per_week,March 2016,3165,2016,3,EAST,525,208021426,House
128719,"31 BIRDWOOD STREET, BENTLEIGH EAST",-37.910287,145.084762,3.0,2.0,2,$525_per_week,February 2016,3165,2016,2,EAST,525,208021426,House
128721,"12A GRAY STREET, BENTLEIGH EAST",-37.921396,145.053145,3.0,2.0,2,$675_-_$695_pw,August 2016,3165,2016,8,EAST,695,208021427,House
128722,"12A GRAY STREET, BENTLEIGH EAST",-37.921396,145.053145,3.0,2.0,2,$770_pw,August 2016,3165,2016,8,EAST,770,208021427,House
128723,"12A GRAY STREET, BENTLEIGH EAST",-37.921396,145.053145,3.0,2.0,2,$770_pw,July 2016,3165,2016,7,EAST,770,208021427,House
128724,"1/58 BRADY ROAD, BENTLEIGH EAST",-37.931306,145.066292,4.0,3.0,2,$650_per_week,April 2016,3165,2016,4,EAST,650,208021427,House
128727,"78 PARKMORE ROAD, BENTLEIGH EAST",-37.91558,145.069817,4.0,2.0,1,$425_per_week,November 2016,3165,2016,11,EAST,425,208021426,House
128729,"35A WARDS GROVE, BENTLEIGH EAST",-37.9238921,145.061509,2.0,2.0,2,$480_pw,September 2016,3165,2016,9,EAST,480,208021427,House
128735,"30A GOWRIE STREET, BENTLEIGH EAST",-37.9155792,145.0783833,4.0,2.0,2,$725_per_week,May 2016,3165,2016,5,EAST,725,208021426,House
128736,"30A GOWRIE STREET, BENTLEIGH EAST",-37.9155792,145.0783833,4.0,2.0,2,$725_per_week,April 2016,3165,2016,4,EAST,725,208021426,House
128740,"10 CLARONGA STREET, BENTLEIGH EAST",-37.926505,145.080406,4.0,1.0,1,$600_per_week,February 2016,3165,2016,2,EAST,600,208021427,House
128750,"1/2 SCOTTS STREET, BENTLEIGH",-37.920284,145.044317,2.0,1.0,1,$440_per_week,April 2016,3204,2016,4,BENTLEIGH,440,208021174,House
128751,"1/2 SCOTTS STREET, BENTLEIGH",-37.920284,145.044317,2.0,1.0,1,$440_per_week,March 2016,3204,2016,3,BENTLEIGH,440,208021174,House
128752,"3 GALTUM AVENUE, BENTLEIGH",-37.924622,145.028999,3.0,1.0,2,$400_pw,October 2016,3204,2016,10,BENTLEIGH,400,208021174,House
128753,"3 GALTUM AVENUE, BENTLEIGH",-37.924622,145.028999,3.0,1.0,2,$420_pw,October 2016,3204,2016,10,BENTLEIGH,420,208021174,House
128754,"31B SEAVIEW AVENUE, BENTLEIGH",-37.916173,145.045369,4.0,3.0,1,$850_pw,May 2016,3204,2016,5,BENTLEIGH,850,208021174,House
128756,"10/2-4 FAULKNER ST, BENTLEIGH",-37.932704,145.037946,3.0,2.0,1,$630_pw,January 2016,3204,2016,1,BENTLEIGH,630,208021174,House
128758,"66 MORTIMORE STREET, BENTLEIGH",-37.928275,145.046658,5.0,2.0,2,$695_per_week,August 2016,3204,2016,8,BENTLEIGH,695,208021174,House
128759,"1/8 FAIRBANK ROAD, BENTLEIGH",-37.932422,145.03958,3.0,2.0,1,$450_pw,January 2016,3204,2016,1,BENTLEIGH,450,208021174,House
128760,"11/29 LORANNE STREET, BENTLEIGH",-37.91929,145.035009,3.0,2.0,2,$650,August 2016,3204,2016,8,BENTLEIGH,650,208021174,Apartment
128761,"1/2 JASPER ROAD, BENTLEIGH",-37.93296,145.039409,2.0,1.0,1,$445_pw,October 2016,3204,2016,10,BENTLEIGH,445,208021174,Apartment
128763,"3 BRODRIBB STREET, BENTLEIGH",-37.92711,145.031488,2.0,1.0,2,$395_pw,January 2016,3204,2016,1,BENTLEIGH,395,208021174,House
128765,"3/1 BARRY ST, BENTLEIGH",-37.932614,145.036135,2.0,1.0,1,$460_pw,March 2016,3204,2016,3,BENTLEIGH,460,208021174,House
128772,"17 LUCKINS RD, BENTLEIGH",-37.931451,145.045609,3.0,1.0,2,$470_per_week,January 2016,3204,2016,1,BENTLEIGH,470,208021174,House
128775,"31B SEAVIEW AVE, BENTLEIGH",-37.916173,145.045369,4.0,3.0,1,$850_pw,May 2016,3204,2016,5,BENTLEIGH,850,208021174,House
128782,"1 NORHAM COURT, BERWICK",-38.046962,145.342112,3.0,1.0,2,$340_per_week,May 2016,3806,2016,5,BERWICK,340,212021553,House
128783,"67 MELZAK WAY, BERWICK",-38.04199,145.332588,3.0,1.0,1,$350_per_week,March 2016,3806,2016,3,BERWICK,350,212021554,House
128784,"27 MANSFIELD STREET, BERWICK",-38.033258,145.338424,3.0,1.0,1,$360_per_week,November 2016,3806,2016,11,BERWICK,360,212021293,House
128785,"27 MANSFIELD STREET, BERWICK",-38.033258,145.338424,3.0,1.0,1,$360_per_week,October 2016,3806,2016,10,BERWICK,360,212021293,House
128786,"27 MANSFIELD STREET, BERWICK",-38.033258,145.338424,3.0,1.0,1,$360_per_week,April 2016,3806,2016,4,BERWICK,360,212021293,House
128787,"108 WURUNDJERI BOULEVARD, BERWICK",-38.073273,145.356533,4.0,4.0,2,$500,April 2016,3806,2016,4,BERWICK,500,212021553,House
128788,"14 WIMMERA COURT, BERWICK",-38.024887,145.318502,3.0,2.0,2,$360_pw,March 2016,3806,2016,3,BERWICK,360,212021293,House
128789,"55 ST BOSWELLS AVE, BERWICK",-38.054192,145.342515,3.0,2.0,2,$370_Weekly,February 2016,3806,2016,2,BERWICK,370,212021553,House
128790,"7 CADELL PLACE, BERWICK",-38.044769,145.327918,4.0,2.0,2,$400_per_week,February 2016,3806,2016,2,BERWICK,400,212021554,House
128791,"7 CADELL PLACE, BERWICK",-38.044769,145.327918,4.0,2.0,2,$400_per_week,January 2016,3806,2016,1,BERWICK,400,212021554,House
128792,"127 MANSFIELD STREET, BERWICK",-38.03249,145.328333,3.0,2.0,2,$385_per_week,December 2016,3806,2016,12,BERWICK,385,212021293,House
128793,"127 MANSFIELD STREET, BERWICK",-38.03249,145.328333,3.0,2.0,2,$385_per_week,November 2016,3806,2016,11,BERWICK,385,212021293,House
128794,"1/40 AMBLESIDE CRESCENT, BERWICK",-38.03393,145.338278,3.0,1.0,1,$320_per_week,September 2016,3806,2016,9,BERWICK,320,212021293,Apartment
128795,"1/40 AMBLESIDE CRESCENT, BERWICK",-38.03393,145.338278,3.0,1.0,1,$320_per_week,August 2016,3806,2016,8,BERWICK,320,212021293,Apartment
128796,"1/40 AMBLESIDE CRESCENT, BERWICK",-38.03393,145.338278,3.0,1.0,1,$320_per_week,February 2016,3806,2016,2,BERWICK,320,212021293,Apartment
128797,"1/40 AMBLESIDE CRESCENT, BERWICK",-38.03393,145.338278,3.0,1.0,1,$320_per_week,January 2016,3806,2016,1,BERWICK,320,212021293,Apartment
128798,"3 GIFFORD CLOSE, BERWICK",-38.050718,145.345692,3.0,2.0,1,$335_per_week,June 2016,3806,2016,6,BERWICK,335,212021553,House
