,address,latitude,longitude,nbed,nbath,ncar,price,historical_dates,postcode,year,month,suburb,weekly_rent,SA2_CODE,residence_type
177027,"1, 44 MAIN AVENUE NORTH, MERBEIN",-34.16374001,142.05905001,2.0,1.0,1,$250_per_week,December 2021,3505,2021,12,MERBEIN,250,215021396,House
177028,"21 THIRD STREET, MERBEIN",-34.1639367,142.0553562,4.0,2.0,1,$380_per_week,November 2021,3505,2021,11,MERBEIN,380,215021396,House
177029,"49 GAME STREET, MERBEIN",-34.169013,142.055036,2.0,1.0,2,$260_pw,October 2021,3505,2021,10,MERBEIN,260,215021396,House
177030,"15 MAIN AVENUE SOUTH, MERBEIN",-34.1686166002,142.0585665002,3.0,1.0,2,$350_per_week,October 2021,3505,2021,10,MERBEIN,350,215021396,House
177033,"1/44 MAIN AVENUE NORTH, MERBEIN",-34.1664988002,142.0585675002,2.0,1.0,1,$250_per_week,September 2021,3505,2021,9,MERBEIN,250,215021396,House
177036,"187 COMMERCIAL ST, MERBEIN, MERBEIN",-34.1679171002,142.0589812002,3.0,1.0,0,$280_pw,July 2021,3505,2021,7,MERBEIN,280,215021396,House
177037,"17 FOSTER ST, MERBEIN, MERBEIN",-34.1679147002,142.0664986002,3.0,1.0,2,$340,June 2021,3505,2021,6,MERBEIN,340,215021396,House
177038,"17 FOSTER ST, MERBEIN",-34.1679147002,142.0664986002,3.0,1.0,2,$340,June 2021,3505,2021,6,MERBEIN,340,215021396,House
177039,"94 CHAFFEY STREET, MERBEIN",-34.1677452,142.0692196,3.0,1.0,2,$290,June 2021,3505,2021,6,MERBEIN,290,215021396,House
177040,"215 COMMERCIAL STREET, MERBEIN",-34.168361,142.07364,3.0,1.0,1,$290_per_week,May 2021,3505,2021,5,MERBEIN,290,215021396,House
177041,"207 COMMERCIAL STREET, MERBEIN",-34.168628,142.072155,3.0,1.0,1,$260_per_week,March 2021,3505,2021,3,MERBEIN,260,215021396,House
177042,"4 TYERS COURT, MERBEIN",-34.162883,142.060519,3.0,2.0,2,$340_per_week,March 2021,3505,2021,3,MERBEIN,340,215021396,House
177043,"29 BOX ST, MERBEIN, MERBEIN",-34.16603373,142.05705754,3.0,1.0,2,$280,January 2021,3505,2021,1,MERBEIN,280,215021396,House
177044,"38 MERCER, MEREDITH",-37.8150435002,143.9292963002,3.0,2.0,2,$470_per_week,November 2021,3333,2021,11,MEREDITH,470,201021012,House
177045,"14 CREAMERY ROAD, MEREDITH",-37.838526,144.070095,4.0,2.0,0,$470_per_week,September 2021,3333,2021,9,MEREDITH,470,203011035,House
177046,"9 READ STREET, MEREDITH",-37.8430235002,144.0746163002,3.0,1.0,0,$370,September 2021,3333,2021,9,MEREDITH,370,203011035,House
177047,"9 READ STREET, MEREDITH",-37.8430235002,144.0746163002,3.0,1.0,0,$370,August 2021,3333,2021,8,MEREDITH,370,203011035,House
177049,"715 TAYLOR ROAD, MEREDITH",-37.8474787,144.0863922,4.0,1.0,4,$500_per_week,February 2021,3333,2021,2,MEREDITH,500,203011035,House
177050,"715 TAYLOR ROAD, MEREDITH",-37.8474787,144.0863922,4.0,1.0,4,$500_per_week,January 2021,3333,2021,1,MEREDITH,500,203011035,House
177051,"9 BALVICAR WAY, MERNDA",-37.6032902,145.0658991,4.0,2.0,2,$400_per_week,May 2021,3754,2021,5,MERNDA,400,209041532,House
177052,"27 CASSINIAS GROVE, MERNDA",-37.58855001,145.08442001,4.0,2.0,2,$500_per_week,September 2021,3754,2021,9,MERNDA,500,209041531,House
177053,"27 CASSINIAS GR, MERNDA",-37.58855001,145.08442001,4.0,2.0,2,$500_per_week,September 2021,3754,2021,9,MERNDA,500,209041531,House
177054,"14 VESTLEY DRIVE, MERNDA",-37.5997647,145.0965625,3.0,2.0,2,$370_-_$1608_pw,September 2021,3754,2021,9,MERNDA,1608,209041531,House
177055,"14 VESTLEY DRIVE, MERNDA",-37.5997647,145.0965625,3.0,2.0,2,$370_-_$1608_pw,August 2021,3754,2021,8,MERNDA,1608,209041531,House
177056,"33 SUNNYBRAE DRIVE, MERNDA",-37.609549,145.083906,4.0,2.0,2,$380_pw,April 2021,3754,2021,4,MERNDA,380,209041532,House
177057,"25 HAIG STREET, MERNDA",-37.59678001,145.08721001,3.0,2.0,1,$400_per_week,January 2021,3754,2021,1,MERNDA,400,209041531,House
177058,"8 FALKIRK DRIVE, MERNDA",-37.5883563,145.09147,3.0,2.0,2,$360_Weekly,February 2021,3754,2021,2,MERNDA,360,209041531,House
177059,"8 FALKIRK DRIVE, MERNDA",-37.5883563,145.09147,3.0,2.0,2,$360_-_$1564_per_week,February 2021,3754,2021,2,MERNDA,1564,209041531,House
177060,"14 VESTLEY DR, MERNDA",-37.5954591,145.0806936,3.0,2.0,2,$370_-_$1608_pw,August 2021,3754,2021,8,MERNDA,1608,209041531,House
177061,"40 ARUM WALK, MERNDA",-37.6016654,145.0869051,4.0,2.0,2,$530_per_week,July 2021,3754,2021,7,MERNDA,530,209041532,House
177062,"3 GELLIBRAND WALK, MERNDA",-37.613174,145.093796,3.0,1.0,2,$365_pw,June 2021,3754,2021,6,MERNDA,365,209041532,House
177063,"10 COTSWOLD WAY, MERNDA",-37.5997647,145.0965625,4.0,2.0,1,$370_per_week,September 2021,3754,2021,9,MERNDA,370,209041531,House
177064,"213 MERRIANG SOUTH ROAD, MERRIANG SOUTH",-36.5882164002,146.6828288002,2.0,1.0,0,$230_per_week,January 2021,3737,2021,1,SOUTH,230,204031071,House
177065,"2/219 MERRIANG SOUTH RD, MERRIANG",-36.59215001,146.6818001,2.0,1.0,1,$295_per_week,December 2021,3737,2021,12,MERRIANG,295,204031071,House
177066,"2/219 MERRIANG SOUTH RD, MERRIANG",-36.59215001,146.6818001,2.0,1.0,1,$240_per_week,December 2021,3737,2021,12,MERRIANG,240,204031071,House
177067,"2/219 MERRIANG SOUTH RD, MERRIANG",-36.59215001,146.6818001,2.0,1.0,1,$240_per_week,January 2021,3737,2021,1,MERRIANG,240,204031071,House
177070,"1 PALMER CRESCENT, MERRIGUM",-36.36733,145.131465,3.0,1.0,0,$270_per_week,September 2021,3618,2021,9,MERRIGUM,270,216031419,House
177071,"155 ANDREWS ROAD, MERRIGUM",-36.3724185002,145.1138644002,3.0,1.0,2,$260_per_week,March 2021,3618,2021,3,MERRIGUM,260,216031419,House
177072,"170 WAVERLEY AVENUE, MERRIGUM",-36.367377,145.131767,2.0,1.0,0,$210,March 2021,3618,2021,3,MERRIGUM,210,216031419,House
177074,"33 PURCELL DRIVE, MERRIJIG",-37.112234,146.356055,4.0,2.0,3,$500,October 2021,3723,2021,10,MERRIJIG,500,204011057,House
177075,"49 ALPINE RIDGE DRIVE, MERRIJIG",-37.1097723002,146.3497923002,4.0,2.0,2,$550_p.w,September 2021,3723,2021,9,MERRIJIG,550,204011057,House
177080,"14 CHRISTENSEN STREET, MERRIJIG",-37.1073999,146.3621908,3.0,2.0,0,$350_pw,January 2021,3723,2021,1,MERRIJIG,350,204011057,House
177081,"14 CHRISTENSEN STREET, MERRIJIG",-37.1073999,146.3621908,3.0,2.0,0,$500,January 2021,3723,2021,1,MERRIJIG,500,204011057,House
177082,"12 THE HABITAT, METUNG",-37.882132002,147.8344723002,3.0,1.0,2,$450_per_week,December 2021,3904,2021,12,METUNG,450,205021084,House
177083,"405 ROSHERVILLE ROAD, METUNG",-37.8739554002,147.8585081002,2.0,1.0,2,$460_per_week,February 2021,3904,2021,2,METUNG,460,205021084,House
177084,"1/49 STIRLING ROAD, METUNG",-37.88754001,147.8517001,1.0,1.0,0,$370,May 2021,3904,2021,5,METUNG,370,205021084,Apartment
177085,"5 MAGPIE AVENUE, METUNG",-37.87646,147.830313,3.0,2.0,4,$430_per_week,June 2021,3904,2021,6,METUNG,430,205021084,House
177086,"5 MAGPIE AVENUE, METUNG",-37.87646,147.830313,3.0,2.0,4,$465_per_week,June 2021,3904,2021,6,METUNG,465,205021084,House
177087,"5 NICHOLAS AVENUE, METUNG",-37.881535,147.856884,3.0,2.0,1,$240_Wk,February 2021,3904,2021,2,METUNG,240,205021084,House
177088,"19 CHRISTMAS STREET, METUNG",-37.883801,147.8538716,2.0,1.0,1,$320_Wk,June 2021,3904,2021,6,METUNG,320,205021084,House
177089,"19 CHRISTMAS STREET, METUNG",-37.883801,147.8538716,2.0,1.0,1,$300_Wk,June 2021,3904,2021,6,METUNG,300,205021084,House
177090,"31 TAMBO BOULEVARD, METUNG",-37.854522,147.821476,3.0,2.0,4,$350,December 2021,3904,2021,12,METUNG,350,205021084,House
177091,"31 TAMBO BOULEVARD, METUNG",-37.854522,147.821476,3.0,2.0,4,$460,October 2021,3904,2021,10,METUNG,460,205021084,House
177092,"31 TAMBO BOULEVARD, METUNG",-37.854522,147.821476,3.0,2.0,4,$350,July 2021,3904,2021,7,METUNG,350,205021084,House
177095,"12 MAIRBURN ROAD, METUNG",-37.884401,147.849929,3.0,2.0,2,$350_per_week,December 2021,3904,2021,12,METUNG,350,205021084,House
177096,"12 MAIRBURN ROAD, METUNG",-37.884401,147.849929,3.0,2.0,2,$350_per_week,February 2021,3904,2021,2,METUNG,350,205021084,House
177097,"31B TAMBO BOULEVARD, METUNG",-37.85439001,147.82172001,1.0,1.0,0,$350_pw,December 2021,3904,2021,12,METUNG,350,205021084,Apartment
177098,"31B TAMBO BOULEVARD, METUNG",-37.85439001,147.82172001,1.0,1.0,0,$380,October 2021,3904,2021,10,METUNG,380,205021084,Apartment
177099,"31B TAMBO BOULEVARD, METUNG",-37.85439001,147.82172001,1.0,1.0,0,$350,September 2021,3904,2021,9,METUNG,350,205021084,Apartment
177100,"31B TAMBO BOULEVARD, METUNG",-37.85439001,147.82172001,1.0,1.0,0,$380,September 2021,3904,2021,9,METUNG,380,205021084,Apartment
177101,"31B TAMBO BOULEVARD, METUNG",-37.85439001,147.82172001,1.0,1.0,0,$380,June 2021,3904,2021,6,METUNG,380,205021084,Apartment
177102,"50A MAIRBURN ROAD, METUNG",-37.8849220275879,147.846069335938,2.0,2.0,0,$340_Wk,December 2021,3904,2021,12,METUNG,340,205021084,House
177103,"50A MAIRBURN ROAD, METUNG",-37.8849220275879,147.846069335938,2.0,2.0,0,$340_Wk,July 2021,3904,2021,7,METUNG,340,205021084,House
177104,"50A MAIRBURN ROAD, METUNG",-37.8849220275879,147.846069335938,2.0,2.0,0,$340_Wk,February 2021,3904,2021,2,METUNG,340,205021084,House
177106,"3 BORONIA STREET, METUNG",-37.8842786,147.8338873,4.0,2.0,2,$470_per_week,October 2021,3904,2021,10,METUNG,470,205021084,House
177107,"3 BORONIA STREET, METUNG",-37.8842786,147.8338873,4.0,2.0,2,$470_per_week,September 2021,3904,2021,9,METUNG,470,205021084,House
177109,"10 CHRISTMAS STREET, METUNG",-37.88398001,147.85524001,6.0,2.0,0,$430_p.w.,September 2021,3904,2021,9,METUNG,430,205021084,House
177110,"10 CHRISTMAS STREET, METUNG",-37.88398001,147.85524001,6.0,2.0,0,$430_p.w.,August 2021,3904,2021,8,METUNG,430,205021084,House
177113,"79 STORTH RYES AVENUE, METUNG",-37.8827735002,147.8346544002,3.0,2.0,2,$400_per_week,August 2021,3904,2021,8,METUNG,400,205021084,House
177114,"24 BROADLANDS ROAD, METUNG",-37.8811033002,147.8301733002,3.0,4.0,2,$450_per_week,July 2021,3904,2021,7,METUNG,450,205021084,House
177115,"24 BROADLANDS ROAD, METUNG",-37.8811033002,147.8301733002,3.0,4.0,2,$450_per_week,June 2021,3904,2021,6,METUNG,450,205021084,House
177116,"10 STIRLING ROAD, METUNG",-37.89130813,147.85250653,3.0,2.0,2,$300_per_week,June 2021,3904,2021,6,METUNG,300,205021084,House
177117,"10 STIRLING ROAD, METUNG",-37.89130813,147.85250653,3.0,2.0,2,$300_per_week,July 2021,3904,2021,7,METUNG,300,205021084,House
177118,"19 CHRISTMAS ST, METUNG",-37.88386001,147.85752001,2.0,1.0,1,$300_Wk,June 2021,3904,2021,6,METUNG,300,205021084,House
177119,"21 CALYPSO DRIVE, MICKLEHAM",-37.5723001,144.89319001,4.0,2.0,2,$490_per_week,October 2021,3064,2021,10,MICKLEHAM,490,210051445,House
177120,"10 BURLINGTON ENTRANCE, MICKLEHAM",-37.53648001,144.89708001,4.0,2.0,2,$400_per_week,July 2021,3064,2021,7,MICKLEHAM,400,210051445,House
177121,"26 STETTLER BOULEVARD, MICKLEHAM",-37.53911001,144.90098001,3.0,2.0,2,$380_pw,April 2021,3064,2021,4,MICKLEHAM,380,210051445,House
177122,"16 LEMONGRASS DR, MICKLEHAM",-37.5434709002,144.8893583002,4.0,2.0,2,$420_per_week,July 2021,3064,2021,7,MICKLEHAM,420,210051445,House
177123,"5 BEAVERS STREET, MICKLEHAM",-37.52418001,144.89839001,4.0,2.0,2,$470_per_week,October 2021,3064,2021,10,MICKLEHAM,470,210051445,House
177125,"191 FOREST RED GUM DRIVE, MICKLEHAM",-37.5459979002,144.8991108002,4.0,2.0,2,$400,March 2021,3064,2021,3,MICKLEHAM,400,210051445,House
177126,"47 HERON DRIVE, MICKLEHAM",-37.54123001,144.89317001,4.0,2.0,2,$390_per_week,January 2021,3064,2021,1,MICKLEHAM,390,210051445,House
177128,"9 GLENFERRIE AVENUE, MICKLEHAM",-37.5329941,144.9000846,4.0,2.0,2,$420_pw,December 2021,3064,2021,12,MICKLEHAM,420,210051445,House
177129,"9 GLENFERRIE AVENUE, MICKLEHAM",-37.5329941,144.9000846,4.0,2.0,2,$420_pw,November 2021,3064,2021,11,MICKLEHAM,420,210051445,House
177134,"209 ASHWORTH STREET, MIDDLE PARK",-37.854827,144.964899,2.0,1.0,1,$650_per_week,January 2021,3206,2021,1,PARK,650,206051128,House
177135,"112 HAROLD STREET, MIDDLE PARK",-37.851819,144.9582,4.0,3.0,2,$1750_pw,July 2021,3206,2021,7,PARK,1750,206051128,House
177143,"5/193 BEACONSFIELD PARADE, MIDDLE PARK",-37.851432,144.95719,2.0,1.0,0,$585_per_week,February 2021,3206,2021,2,PARK,585,206051128,Apartment
177149,"29 WRIGHT STREET, MIDDLE PARK",-37.8469349002,144.96055077371588,2.0,1.0,0,$575_per_week,December 2021,3206,2021,12,PARK,575,206051128,House
177150,"55 PARK ROAD, MIDDLE PARK",-37.853929,144.967166,4.0,1.0,0,$995_per_week,May 2021,3206,2021,5,PARK,995,206051128,House
177151,"55 PARK ROAD, MIDDLE PARK",-37.853929,144.967166,4.0,1.0,0,$995_per_week,March 2021,3206,2021,3,PARK,995,206051128,House
177152,"55 PARK ROAD, MIDDLE PARK",-37.853929,144.967166,4.0,1.0,0,$995_per_week,February 2021,3206,2021,2,PARK,995,206051128,House
177153,"378 RICHARDSON STREET, MIDDLE PARK",-37.853276,144.96734,2.0,1.0,1,$650,March 2021,3206,2021,3,PARK,650,206051128,House
177164,"374 RICHARDSON STREET, MIDDLE PARK",-37.853175,144.967334,3.0,1.0,0,$700_per_week,December 2021,3206,2021,12,PARK,700,206051128,House
177167,"173 RICHARDSON STREET, MIDDLE PARK",-37.848465,144.960224,3.0,1.0,0,$775_per_week,December 2021,3206,2021,12,PARK,775,206051128,House
177168,"201 ASHWORTH STREET, MIDDLE PARK",-37.854728,144.964601,3.0,1.0,0,$850_per_week,December 2021,3206,2021,12,PARK,850,206051128,House
177169,"201 ASHWORTH STREET, MIDDLE PARK",-37.854728,144.964601,3.0,1.0,0,$800_per_week,November 2021,3206,2021,11,PARK,800,206051128,House
177170,"201 ASHWORTH STREET, MIDDLE PARK",-37.854728,144.964601,3.0,1.0,0,$850,November 2021,3206,2021,11,PARK,850,206051128,House
177173,"10 ERSKINE STREET, MIDDLE PARK",-37.847135,144.958428,3.0,1.0,1,$750_per_week,December 2021,3206,2021,12,PARK,750,206051128,House
177174,"98 HAROLD STREET, MIDDLE PARK",-37.851294,144.958635,2.0,1.0,0,$780_per_week,December 2021,3206,2021,12,PARK,780,206051128,House
177175,"98 HAROLD STREET, MIDDLE PARK",-37.851294,144.958635,2.0,1.0,0,$795,December 2021,3206,2021,12,PARK,795,206051128,House
177179,"37 ARMSTRONG STREET, MIDDLE PARK",-37.85125845002,144.96400872120358,3.0,1.0,0,$900_pw,November 2021,3206,2021,11,PARK,900,206051128,House
177180,"61 ERSKINE ST, MIDDLE PARK",-37.8484678002,144.9613215002,2.0,1.0,0,$575_per_week,November 2021,3206,2021,11,PARK,575,206051128,House
177193,"41 MCGREGOR STREET, MIDDLE PARK",-37.85262,144.964928,2.0,1.0,0,$580_per_week,October 2021,3206,2021,10,PARK,580,206051128,House
177194,"41 MCGREGOR STREET, MIDDLE PARK",-37.85262,144.964928,2.0,1.0,0,$580_per_week,September 2021,3206,2021,9,PARK,580,206051128,House
177195,"67 MCGREGOR ST, MIDDLE PARK",-37.8530961002,144.9642689002,2.0,1.0,2,$828,October 2021,3206,2021,10,PARK,828,206051128,House
177196,"67 MCGREGOR ST, MIDDLE PARK",-37.8530961002,144.9642689002,2.0,1.0,2,$828,September 2021,3206,2021,9,PARK,828,206051128,House
177197,"37 HAMBLETON STREET, MIDDLE PARK",-37.845631,144.957703,3.0,2.0,1,$1400,October 2021,3206,2021,10,PARK,1400,206051128,House
177198,"37 HAMBLETON STREET, MIDDLE PARK",-37.845631,144.957703,3.0,2.0,1,$1400,September 2021,3206,2021,9,PARK,1400,206051128,House
177199,"37 HAMBLETON STREET, MIDDLE PARK",-37.845631,144.957703,3.0,2.0,1,$1400,August 2021,3206,2021,8,PARK,1400,206051128,House
177202,"86 HAROLD STREET, MIDDLE PARK",-37.850836,144.958841,3.0,1.0,0,$1100_per_week,October 2021,3206,2021,10,PARK,1100,206051128,House
177205,"134 NEVILLE STREET, MIDDLE PARK",-37.85171001,144.96426001,2.0,1.0,0,$620_per_week,October 2021,3206,2021,10,PARK,620,206051128,House
177208,"147 CANTERBURY ROAD, MIDDLE PARK",-37.852444,144.968137,4.0,1.0,1,$595_per_week,September 2021,3206,2021,9,PARK,595,206051128,House
177210,"86 HERBERT STREET, MIDDLE PARK",-37.846125,144.960391,4.0,2.0,0,$1250_per_week,September 2021,3206,2021,9,PARK,1250,206051128,House
177217,"46 LANGRIDGE STREET, MIDDLE PARK",-37.854431,144.965314,2.0,2.0,1,$1150_per_week,September 2021,3206,2021,9,PARK,1150,206051128,House
177218,"129 NEVILLE STREET, MIDDLE PARK",-37.851477,144.964237,3.0,2.0,1,$775_per_week,September 2021,3206,2021,9,PARK,775,206051128,House
177219,"129 NEVILLE STREET, MIDDLE PARK",-37.851477,144.964237,3.0,2.0,1,$825_per_week,February 2021,3206,2021,2,PARK,825,206051128,House
177220,"301 RICHARDSON STREET, MIDDLE PARK",-37.852055,144.966626,3.0,2.0,1,$1000,September 2021,3206,2021,9,PARK,1000,206051128,House
177221,"301 RICHARDSON STREET, MIDDLE PARK",-37.852055,144.966626,3.0,2.0,1,$1000,August 2021,3206,2021,8,PARK,1000,206051128,House
177222,"301 RICHARDSON STREET, MIDDLE PARK",-37.852055,144.966626,3.0,2.0,1,$1000,July 2021,3206,2021,7,PARK,1000,206051128,House
177223,"301 RICHARDSON STREET, MIDDLE PARK",-37.852055,144.966626,3.0,2.0,1,$1000_per_week,March 2021,3206,2021,3,PARK,1000,206051128,House
177227,"368 DANKS STREET, MIDDLE PARK",-37.852826,144.961684,2.0,1.0,0,$625_per_week,August 2021,3206,2021,8,PARK,625,206051128,House
177234,"5 PARK ROAD, MIDDLE PARK",-37.8527998002,144.965195201006,2.0,1.0,0,$675_per_week,August 2021,3206,2021,8,PARK,675,206051128,House
177235,"3 WRIGHT STREET, MIDDLE PARK",-37.846193,144.961173,2.0,1.0,1,$475_per_week,August 2021,3206,2021,8,PARK,475,206051128,House
177238,"333 DANKS STREET, MIDDLE PARK",-37.850367,144.958044,3.0,1.0,0,$950_per_week,August 2021,3206,2021,8,PARK,950,206051128,House
177239,"333 DANKS STREET, MIDDLE PARK",-37.850367,144.958044,3.0,1.0,0,$950_per_week,July 2021,3206,2021,7,PARK,950,206051128,House
177240,"85A CARTER STREET, MIDDLE PARK",-37.84694,144.961375,2.0,1.0,0,$530_per_week,August 2021,3206,2021,8,PARK,530,206051128,House
177241,"85A CARTER STREET, MIDDLE PARK",-37.84694,144.961375,2.0,1.0,0,$530_per_week,July 2021,3206,2021,7,PARK,530,206051128,House
177242,"85A CARTER STREET, MIDDLE PARK",-37.84694,144.961375,2.0,1.0,0,$530_per_week,May 2021,3206,2021,5,PARK,530,206051128,House
177243,"64 TAYLOR DRIVE, MIEPOLL",-36.6776691002,145.4949793002,3.0,1.0,2,$480_pw,November 2021,3666,2021,11,MIEPOLL,480,204011055,House
177244,"1605A SNOW ROAD, MILAWA",-36.44932001,146.43247001,4.0,2.0,2,$580_per_week,June 2021,3678,2021,6,MILAWA,580,204021067,House
177245,"130 MILAWA-BOBBINAWARRAH RD, MILAWA",-36.44387001,146.43192001,4.0,2.0,2,$550_pw,April 2021,3678,2021,4,MILAWA,550,204021067,House
177253,"2 TOORAK AVENUE, MILDURA",-34.182685,142.151595,2.0,1.0,1,$260,July 2021,3500,2021,7,MILDURA,260,215021469,House
177255,"18 PETRUCCI WAY, MILDURA",-34.173061,142.140946,4.0,2.0,2,$420_per_week,May 2021,3500,2021,5,MILDURA,420,215021469,House
177256,"1/13 DESROY AVENUE, MILDURA",-34.1809603,142.1487361,2.0,1.0,1,$330_p.w.,February 2021,3500,2021,2,MILDURA,330,215021469,House
177257,"2 KYAMBER COURT, MILDURA",-34.198661,142.122875,4.0,2.0,2,$390_pw,September 2021,3500,2021,9,MILDURA,390,215021470,House
177258,"2 KYAMBER COURT, MILDURA",-34.198661,142.122875,4.0,2.0,2,$390_per_week,August 2021,3500,2021,8,MILDURA,390,215021470,House
177259,"2 KYAMBER COURT, MILDURA",-34.198661,142.122875,4.0,2.0,2,$390_Week,July 2021,3500,2021,7,MILDURA,390,215021470,House
177262,"11 MATOTEK COURT, MILDURA",-34.203588,142.138517,4.0,2.0,2,$380_pw,August 2021,3500,2021,8,MILDURA,380,215021470,House
177263,"11 MATOTEK COURT, MILDURA",-34.203588,142.138517,4.0,2.0,2,$380_pw,March 2021,3500,2021,3,MILDURA,380,215021470,House
177264,"1/11 SPRINGFIELD DRIVE, MILDURA",-34.2146567,142.148931,3.0,2.0,2,$390_pw,December 2021,3500,2021,12,MILDURA,390,215021470,House
177265,"1/11 SPRINGFIELD DRIVE, MILDURA",-34.2146567,142.148931,3.0,2.0,2,$390_pw,May 2021,3500,2021,5,MILDURA,390,215021470,House
177266,"29 CONDOR DRIVE, MILDURA",-34.2075685,142.1178727,3.0,2.0,2,$400_pw,June 2021,3500,2021,6,MILDURA,400,215021470,House
177268,"1/1 ASHWOOD COURT, MILDURA",-34.194605,142.136449,3.0,2.0,1,$305_per_week,April 2021,3500,2021,4,MILDURA,305,215021470,House
177269,"403 SAN MATEO AVENUE, MILDURA",-34.2082389,142.1443456,3.0,1.0,1,$300,December 2021,3500,2021,12,MILDURA,300,215021470,House
177272,"153A MADDEN AVENUE, MILDURA",-34.1875487002,142.1618701002,2.0,2.0,2,$500_per_week,May 2021,3500,2021,5,MILDURA,500,215021469,House
177273,"9 AVOCADO STREET, MILDURA",-34.2015547,142.1604159,3.0,1.0,1,$290_pw,July 2021,3500,2021,7,MILDURA,290,215021469,House
177276,"41 AVOCADO STREET, MILDURA",-34.2005074002,142.1591065002,3.0,1.0,5,$420_per_week,November 2021,3500,2021,11,MILDURA,420,215021469,House
177277,"41 AVOCADO STREET, MILDURA",-34.2005074002,142.1591065002,3.0,1.0,5,$420_per_week,October 2021,3500,2021,10,MILDURA,420,215021469,House
177281,"212C WALNUT AVENUE, MILDURA",-34.18822,142.149139,3.0,2.0,2,$370_pw,December 2021,3500,2021,12,MILDURA,370,215021469,House
177282,"212C WALNUT AVENUE, MILDURA",-34.18822,142.149139,3.0,2.0,2,$380_pw,December 2021,3500,2021,12,MILDURA,380,215021469,House
177283,"212C WALNUT AVENUE, MILDURA",-34.18822,142.149139,3.0,2.0,2,$380_pw,July 2021,3500,2021,7,MILDURA,380,215021469,House
177284,"24 EASTSIDE DRIVE, MILDURA",-34.1976021,142.1833921,4.0,2.0,2,$390_per_week,January 2021,3500,2021,1,MILDURA,390,215021469,House
177286,"11 HERON AVENUE, MILDURA",-34.1764832,142.1570393,3.0,2.0,6,$330_per_week,January 2021,3500,2021,1,MILDURA,330,215021469,House
177287,"15 STUART AVENUE, MILDURA",-34.184269,142.148449,2.0,1.0,2,$250_Week,March 2021,3500,2021,3,MILDURA,250,215021469,House
177288,"15 STUART AVENUE, MILDURA",-34.184269,142.148449,2.0,1.0,2,$250,February 2021,3500,2021,2,MILDURA,250,215021469,House
177289,"224 NINTH ST, MILDURA",-34.1798023,142.1531631,4.0,2.0,2,$400_per_week,November 2021,3500,2021,11,MILDURA,400,215021469,House
177290,"224 NINTH ST, MILDURA",-34.1798023,142.1531631,4.0,2.0,2,$400_Weekly,January 2021,3500,2021,1,MILDURA,400,215021469,House
177291,"18 MIDTOWN DR, MILDURA",-34.2137607002,142.1496883002,4.0,2.0,2,$460_Weekly,April 2021,3500,2021,4,MILDURA,460,215021470,House
177293,"115 MAGNOLIA AVENUE, MILDURA",-34.190936,142.163509,2.0,1.0,1,$320_per_week,May 2021,3500,2021,5,MILDURA,320,215021469,House
177294,"1 PEGLAR AVENUE, MILDURA",-34.172799,142.155454,3.0,1.0,2,$360_pw,May 2021,3500,2021,5,MILDURA,360,215021469,House
177295,"21 COSGROVE COURT, MILDURA",-34.21107001,142.12626001,3.0,2.0,2,$410_pw,September 2021,3500,2021,9,MILDURA,410,215021470,House
177296,"21 COSGROVE COURT, MILDURA",-34.21107001,142.12626001,3.0,2.0,2,$410_pw,August 2021,3500,2021,8,MILDURA,410,215021470,House
177298,"3 DIABLO WAY, MILDURA",-34.2213855,142.1352646,3.0,2.0,2,$400_per_week,October 2021,3500,2021,10,MILDURA,400,215021470,House
177299,"6 MANSELL DR, MILDURA",-34.17302001,142.1572001,4.0,2.0,2,$400_Weekly,March 2021,3500,2021,3,MILDURA,400,215021469,House
177300,"6 MANSELL DRIVE, MILDURA",-34.173023,142.157196,4.0,2.0,2,$400_p.w.,March 2021,3500,2021,3,MILDURA,400,215021469,House
177301,"6 MANSELL DRIVE, MILDURA",-34.173023,142.157196,4.0,2.0,2,$400,February 2021,3500,2021,2,MILDURA,400,215021469,House
177302,"4 FAWKNER COURT, MILDURA",-34.209423,142.148385,3.0,1.0,2,$350_per_week,September 2021,3500,2021,9,MILDURA,350,215021470,House
177303,"4 FAWKNER COURT, MILDURA",-34.209423,142.148385,3.0,1.0,2,$320,June 2021,3500,2021,6,MILDURA,320,215021470,House
177304,"251 SIXTH STREET, MILDURA",-34.172526,142.154381,3.0,2.0,2,$350,June 2021,3500,2021,6,MILDURA,350,215021469,House
177305,"2 STURT COURT, MILDURA",-34.214145,142.133966,3.0,1.0,2,$360_per_week,November 2021,3500,2021,11,MILDURA,360,215021470,House
177306,"2 STURT COURT, MILDURA",-34.214145,142.133966,3.0,1.0,2,$370_per_week,November 2021,3500,2021,11,MILDURA,370,215021470,House
177307,"1/223 TWELFTH STREET, MILDURA",-34.18372233,142.14646218,2.0,1.0,1,$295_per_week,December 2021,3500,2021,12,MILDURA,295,215021469,House
177308,"1/223 TWELFTH STREET, MILDURA",-34.18372233,142.14646218,2.0,1.0,1,$295_per_week,November 2021,3500,2021,11,MILDURA,295,215021469,House
177309,"11 VICTOR AVENUE, MILDURA",-34.191626,142.165589,3.0,2.0,2,$310_per_week,February 2021,3500,2021,2,MILDURA,310,215021469,House
177310,"11 VICTOR AVENUE, MILDURA",-34.191626,142.165589,3.0,2.0,2,$310_per_week,January 2021,3500,2021,1,MILDURA,310,215021469,House
