,address,latitude,longitude,nbed,nbath,ncar,price,historical_dates,postcode,year,month,suburb,weekly_rent,SA2_CODE,residence_type
165224,"58 WEBSTER STREET, ALEXANDRA",-37.197384,145.713032,2.0,1.0,1,$200_Weekly,November 2013,3714,2013,11,ALEXANDRA,200,204011054,House
165225,"58 WEBSTER STREET, ALEXANDRA",-37.197384,145.713032,2.0,1.0,1,$200_Weekly,January 2013,3714,2013,1,ALEXANDRA,200,204011054,House
165226,"62 MYRTLE STREET, ALEXANDRA",-37.197592,145.715724,3.0,1.0,1,$240_Weekly,May 2013,3714,2013,5,ALEXANDRA,240,204011054,House
165227,"62 MYRTLE STREET, ALEXANDRA",-37.197592,145.715724,3.0,1.0,1,$235_pw,May 2013,3714,2013,5,ALEXANDRA,235,204011054,House
165228,"19 GOLDWOOD DRIVE, ALFREDTON",-37.5538578,143.8008735,4.0,2.0,2,$430_per_week,May 2013,3350,2013,5,ALFREDTON,430,201011001,House
165229,"10 TOWONG STREET, ALFREDTON",-37.555905,143.806956,3.0,1.0,1,$250_per_week,October 2013,3350,2013,10,ALFREDTON,250,201011001,House
165239,"43 CANOPY AVENUE, ALFREDTON",-37.5538578,143.8008735,4.0,2.0,2,$360_pw,October 2013,3350,2013,10,ALFREDTON,360,201011001,House
165241,"820 MIRBOO-YARRAGON ROAD, ALLAMBEE RESERVE",-38.318625,146.05567,3.0,1.0,1,$275_p.w.,May 2013,3871,2013,5,RESERVE,275,205011078,House
165242,"5 FRANK STREET, ALLANSFORD",-38.386544,142.589062,3.0,2.0,2,$370_Weekly,September 2013,3277,2013,9,ALLANSFORD,370,217041480,House
165244,"169 FERGUSON ROAD, ALLESTREE",-38.2733156,141.6493983,2.0,1.0,1,$160_per_week,June 2013,3305,2013,6,ALLESTREE,160,217011420,House
165246,"2/21 REX AVENUE, ALPHINGTON",-37.7853485,145.0240197,1.0,1.0,1,$375_pw,October 2013,3078,2013,10,ALPHINGTON,375,206071145,House
165247,"15 ROSS STREET, ALPHINGTON",-37.771622,145.028515,3.0,1.0,1,$480_pw,September 2013,3078,2013,9,ALPHINGTON,480,206021110,House
165248,"15 ROSS STREET, ALPHINGTON",-37.771622,145.028515,3.0,1.0,1,$505_Weekly,September 2013,3078,2013,9,ALPHINGTON,505,206021110,House
165249,"15 ROSS STREET, ALPHINGTON",-37.771622,145.028515,3.0,1.0,1,$560_Weekly,July 2013,3078,2013,7,ALPHINGTON,560,206021110,House
165250,"15 ROSS STREET, ALPHINGTON",-37.771622,145.028515,3.0,1.0,1,$495_pw,June 2013,3078,2013,6,ALPHINGTON,495,206021110,House
165253,"2/7 FULHAM ROAD, ALPHINGTON",-37.780945,145.025698,3.0,2.0,1,$560_per_week,September 2013,3078,2013,9,ALPHINGTON,560,206021110,House
165254,"2/7 FULHAM ROAD, ALPHINGTON",-37.780945,145.025698,3.0,2.0,1,$560_per_week,August 2013,3078,2013,8,ALPHINGTON,560,206021110,House
165264,"7 HANSEN STREET, ALTONA EAST",-37.839549,144.864444,4.0,2.0,2,$400_pw,September 2013,3025,2013,9,EAST,400,213021343,House
165266,"325 QUEEN STREET, ALTONA MEADOWS",-37.873127,144.785597,3.0,1.0,2,$320_Weekly,August 2013,3028,2013,8,MEADOWS,320,213021342,House
165267,"2/2 CANNY COURT, ALTONA MEADOWS",-37.87924,144.77539,2.0,1.0,1,$280_pw,December 2013,3028,2013,12,MEADOWS,280,213021342,House
165268,"42 KIORA STREET, ALTONA MEADOWS",-37.867972,144.77542,3.0,1.0,2,$250_per_week,June 2013,3028,2013,6,MEADOWS,250,213021342,House
165270,"2/11 LANGHORNE STREET, ALTONA MEADOWS",-37.879049,144.786602,2.0,1.0,1,$260_per_week,April 2013,3028,2013,4,MEADOWS,260,213021342,Apartment
165271,"7 MILDENHALL COURT, ALTONA MEADOWS",-37.873638,144.783871,3.0,1.0,3,$300_per_week,December 2013,3028,2013,12,MEADOWS,300,213021342,House
165272,"7 MILDENHALL COURT, ALTONA MEADOWS",-37.873638,144.783871,3.0,1.0,3,$300_per_week,November 2013,3028,2013,11,MEADOWS,300,213021342,House
165276,"1/55 TATMAN DRIVE, ALTONA MEADOWS",-37.885378,144.786287,2.0,1.0,1,$270_per_week,September 2013,3028,2013,9,MEADOWS,270,213021342,House
165277,"67 CROWN STREET SOUTH, ALTONA MEADOWS",-37.870014,144.76773,3.0,1.0,3,$300_per_week,September 2013,3028,2013,9,MEADOWS,300,213021342,House
165278,"12 WARD COURT, ALTONA MEADOWS",-37.893144,144.783325,3.0,2.0,2,$310_p.w.,December 2013,3028,2013,12,MEADOWS,310,213021342,House
165279,"31 HODDLE WAY, ALTONA MEADOWS",-37.888652,144.784584,3.0,1.0,3,$300_per_week,January 2013,3028,2013,1,MEADOWS,300,213021342,House
165280,"53 TRAFALGAR AVENUE, ALTONA MEADOWS",-37.877058,144.780858,3.0,2.0,3,$350_per_week,April 2013,3028,2013,4,MEADOWS,350,213021342,House
165283,"36 SHIRLEY STREET, ALTONA MEADOWS",-37.8684,144.784436,3.0,1.0,1,$330,November 2013,3028,2013,11,MEADOWS,330,213021342,House
165284,"6 BALACLAVA AVENUE, ALTONA MEADOWS",-37.875119,144.785696,2.0,1.0,1,$1151,December 2013,3028,2013,12,MEADOWS,1151,213021342,Apartment
165285,"2 RUSSELL COURT, ALTONA MEADOWS",-37.881998,144.78162,3.0,2.0,2,$330_per_week,November 2013,3028,2013,11,MEADOWS,330,213021342,House
165286,"2/66 DONALD STREET, ALTONA MEADOWS",-37.87009,144.768409,2.0,1.0,1,$260_per_week,August 2013,3028,2013,8,MEADOWS,260,213021342,Apartment
165287,"2 MCGOWAN COURT, ALTONA MEADOWS",-37.884796,144.781695,3.0,1.0,2,$300_per_week,July 2013,3028,2013,7,MEADOWS,300,213021342,House
165293,"71 AILSA STREET SOUTH, ALTONA MEADOWS",-37.872078,144.762747,3.0,1.0,5,$295_per_week,October 2013,3028,2013,10,MEADOWS,295,213021342,House
165295,"5 EMERY COURT, ALTONA MEADOWS",-37.875675,144.769843,3.0,2.0,2,$280_per_week,November 2013,3028,2013,11,MEADOWS,280,213021342,House
165299,"1/33 ALMA AVENUE, ALTONA MEADOWS",-37.869482,144.784136,2.0,1.0,1,$270_Weekly,May 2013,3028,2013,5,MEADOWS,270,213021342,House
165302,"27 MCINTOSH ROAD, ALTONA NORTH",-37.838671,144.860794,3.0,2.0,2,$420_per_week,November 2013,3025,2013,11,NORTH,420,213021343,House
165303,"16 CHAMBERS ROAD, ALTONA NORTH",-37.840812,144.841949,4.0,2.0,2,$450_per_week,December 2013,3025,2013,12,NORTH,450,213021343,House
165304,"16 CHAMBERS ROAD, ALTONA NORTH",-37.840812,144.841949,4.0,2.0,2,$450_per_week,November 2013,3025,2013,11,NORTH,450,213021343,House
165305,"12 AMARANTH AVENUE, ALTONA NORTH",-37.830635,144.854537,3.0,2.0,1,$385_per_week,September 2013,3025,2013,9,NORTH,385,213021343,House
165306,"12 AMARANTH AVENUE, ALTONA NORTH",-37.830635,144.854537,3.0,2.0,1,$385_per_week,August 2013,3025,2013,8,NORTH,385,213021343,House
165307,"2/420 BLACKSHAWS ROAD, ALTONA NORTH",-37.830469,144.842443,2.0,1.0,1,$250_per_week,October 2013,3025,2013,10,NORTH,250,213021343,Apartment
165308,"5/80 MAY STREET, ALTONA NORTH",-37.832973,144.849863,2.0,1.0,0,$230_Weekly,October 2013,3025,2013,10,NORTH,230,213021343,Apartment
165309,"1A HARRIS STREET, ALTONA NORTH",-37.827314,144.838508,3.0,2.0,2,$450_per_week,May 2013,3025,2013,5,NORTH,450,213021343,House
165310,"2/63 MARION STREET, ALTONA NORTH",-37.8355484,144.8530426,1.0,1.0,1,$190_per_week,February 2013,3025,2013,2,NORTH,190,213021343,Apartment
165311,"4/80 MAY STREET, ALTONA NORTH",-37.833073,144.849843,2.0,1.0,0,$240_per_week,December 2013,3025,2013,12,NORTH,240,213021343,House
165312,"4A FOURTH AVENUE, ALTONA NORTH",-37.841858,144.850759,3.0,2.0,1,$450_per_week,December 2013,3025,2013,12,NORTH,450,213021343,House
165313,"3/420 BLACKSHAWS ROAD, ALTONA NORTH",-37.830469,144.842443,2.0,1.0,1,$250_per_week,August 2013,3025,2013,8,NORTH,250,213021343,House
165314,"1/2 MANGAN COURT, ALTONA NORTH",-37.826077,144.835963,4.0,2.0,1,$420_per_week,October 2013,3025,2013,10,NORTH,420,213021343,House
165315,"1/2 MANGAN COURT, ALTONA NORTH",-37.826077,144.835963,4.0,2.0,1,$420_per_week,September 2013,3025,2013,9,NORTH,420,213021343,House
165317,"31 CYCLAMEN AVENUE, ALTONA NORTH",-37.8284464,144.8527323,3.0,2.0,1,$480_per_week,August 2013,3025,2013,8,NORTH,480,213021343,House
165318,"51 SIXTH AVE, ALTONA NORTH",-37.840645,144.848442,3.0,1.0,1,$360_per_week,October 2013,3025,2013,10,NORTH,360,213021343,House
165319,"31 RYMILL COURT, ALTONA NORTH",-37.832715,144.839904,3.0,1.0,1,$350_per_week,January 2013,3025,2013,1,NORTH,350,213021343,House
165320,"47 ROSS ROAD, ALTONA NORTH",-37.846636,144.850381,4.0,2.0,2,$370_per_week,July 2013,3025,2013,7,NORTH,370,213021343,House
165321,"79 FIRST AVENUE, ALTONA NORTH",-37.834369,144.85468,3.0,2.0,1,$280_per_week,September 2013,3025,2013,9,NORTH,280,213021343,House
165322,"4/38 JOHN STREET, ALTONA NORTH",-37.832121,144.836843,1.0,1.0,1,$230_pw,February 2013,3025,2013,2,NORTH,230,213021343,House
165323,"4/38 JOHN STREET, ALTONA NORTH",-37.832121,144.836843,1.0,1.0,1,$230_p.w.,January 2013,3025,2013,1,NORTH,230,213021343,House
165325,"1B CONWAY COURT, ALTONA NORTH",-37.829668,144.846954,3.0,1.0,1,$390_per_week,September 2013,3025,2013,9,NORTH,390,213021343,House
165326,"26 BUNTING COURT, ALTONA NORTH",-37.840121,144.843468,3.0,2.0,1,$440_per_week,November 2013,3025,2013,11,NORTH,440,213021343,House
165327,"26 BUNTING COURT, ALTONA NORTH",-37.840121,144.843468,3.0,2.0,1,$440_per_week,October 2013,3025,2013,10,NORTH,440,213021343,House
165330,"8/196 QUEEN STREET, ALTONA",-37.871073,144.820853,2.0,1.0,1,$275_per_week,July 2013,3018,2013,7,ALTONA,275,213021341,House
165331,"8/196 QUEEN STREET, ALTONA",-37.871073,144.820853,2.0,1.0,1,$275_pw,April 2013,3018,2013,4,ALTONA,275,213021341,House
165333,"2/44 SARGOOD STREET, ALTONA",-37.865651,144.829789,1.0,1.0,1,$210_per_week,August 2013,3018,2013,8,ALTONA,210,213021341,Apartment
165334,"2/44 SARGOOD STREET, ALTONA",-37.865651,144.829789,1.0,1.0,1,$210_per_week,July 2013,3018,2013,7,ALTONA,210,213021341,Apartment
165338,"103 GRIEVE PARADE, ALTONA",-37.863349,144.818353,3.0,1.0,0,$260_pw,November 2013,3018,2013,11,ALTONA,260,213021341,House
165339,"103 GRIEVE PARADE, ALTONA",-37.863349,144.818353,3.0,1.0,0,$260_per_week,July 2013,3018,2013,7,ALTONA,260,213021341,House
165340,"8/9 ROMAWI STREET, ALTONA",-37.869051,144.824151,2.0,1.0,1,$300_per_week,April 2013,3018,2013,4,ALTONA,300,213021341,House
165341,"28 QUEEN STREET, ALTONA",-37.870368,144.8401,3.0,1.0,1,$475_per_week,March 2013,3018,2013,3,ALTONA,475,213021341,House
165342,"13 CHIFLEY AVENUE, ALTONA",-37.864469,144.837018,3.0,1.0,2,$315_pw,August 2013,3018,2013,8,ALTONA,315,213021341,House
165343,"31 MCBAIN STREET, ALTONA",-37.866716,144.827567,2.0,1.0,1,$340_per_week,February 2013,3018,2013,2,ALTONA,340,213021341,House
165344,"26 KEARNEY AVENUE, ALTONA",-37.858447,144.821293,3.0,1.0,2,$350_per_week,April 2013,3018,2013,4,ALTONA,350,213021341,House
165345,"63A SARGOOD STREET, ALTONA",-37.864825,144.829083,3.0,1.0,1,$340_per_week,August 2013,3018,2013,8,ALTONA,340,213021341,House
165347,"7/245 ESPLANADE, ALTONA",-37.871602,144.821201,2.0,1.0,1,$280_Weekly,May 2013,3018,2013,5,ALTONA,280,213021341,Apartment
165352,"22 MAIDSTONE STREET, ALTONA",-37.871977,144.813055,3.0,1.0,1,$360_per_week,May 2013,3018,2013,5,ALTONA,360,213021341,House
165354,"14 HAMMOND STREET, ALTONA",-37.859124,144.820793,3.0,1.0,2,$390_per_week,November 2013,3018,2013,11,ALTONA,390,213021341,House
165355,"50 WATERS DRIVE, ALTONA",-37.859514,144.847552,3.0,1.0,2,$350_per_week,April 2013,3018,2013,4,ALTONA,350,213021341,House
165356,"21D UPTON STREET, ALTONA",-37.868344,144.822971,4.0,3.0,2,$540_per_week,December 2013,3018,2013,12,ALTONA,540,213021341,House
165357,"9/70 QUEEN STREET, ALTONA",-37.870608,144.83566,2.0,1.0,1,$255_Weekly,May 2013,3018,2013,5,ALTONA,255,213021341,Apartment
165358,"2/22 DAVID STREET, ALTONA",-37.86746,144.826883,2.0,1.0,1,$340_per_week,November 2013,3018,2013,11,ALTONA,340,213021341,Apartment
165363,"49 WIMMERA AVENUE, MANIFOLD HEIGHTS",-38.1395893,144.3303361,3.0,2.0,1,$350_Weekly,December 2013,3218,2013,12,HEIGHTS,350,203021040,House
165367,"275 COULTERS ROAD, MARDAN",-38.4643579,146.0927707,4.0,2.0,6,$265_pw,September 2013,3953,2013,9,MARDAN,265,205031090,House
165369,"285 COULTERS ROAD, MARDAN",-38.4641362,146.0923894,5.0,2.0,1,$250_pw,March 2013,3953,2013,3,MARDAN,250,205031090,House
165370,"285 COULTERS ROAD, MARDAN",-38.4641362,146.0923894,5.0,2.0,1,$250_pw,February 2013,3953,2013,2,MARDAN,250,205031090,House
165371,"2/1 NEWCOMBE STREET, MARENGO",-38.7771308,143.6614958,1.0,1.0,1,$190_Weekly,December 2013,3233,2013,12,MARENGO,190,217031476,Apartment
165372,"2/1 NEWCOMBE STREET, MARENGO",-38.7771308,143.6614958,1.0,1.0,1,$190_p.w.,October 2013,3233,2013,10,MARENGO,190,217031476,Apartment
165373,"2/1 NEWCOMBE STREET, MARENGO",-38.7771308,143.6614958,1.0,1.0,1,$190_Weekly,September 2013,3233,2013,9,MARENGO,190,217031476,Apartment
165374,"1/1 NEWCOMBE STREET, MARENGO",-38.7768066,143.6589103,1.0,1.0,1,$195_Weekly,December 2013,3233,2013,12,MARENGO,195,217031476,Apartment
165375,"1/1 NEWCOMBE STREET, MARENGO",-38.7768066,143.6589103,1.0,1.0,1,$195_Weekly,September 2013,3233,2013,9,MARENGO,195,217031476,Apartment
165376,"25 OCEAN PARK DRIVE, MARENGO",-38.771913,143.657434,3.0,2.0,1,$280_per_week,March 2013,3233,2013,3,MARENGO,280,217031476,House
165377,"24B GREAT OCEAN ROAD, MARENGO",-38.777463,143.660569,2.0,1.0,0,$250_pw,December 2013,3233,2013,12,MARENGO,250,217031476,House
165378,"24B GREAT OCEAN ROAD, MARENGO",-38.777463,143.660569,2.0,1.0,0,$230,November 2013,3233,2013,11,MARENGO,230,217031476,House
165379,"23 TELFORD STREET, MARENGO",-38.775941,143.656677,2.0,1.0,0,$290_Weekly,December 2013,3233,2013,12,MARENGO,290,217031476,House
165380,"23 TELFORD STREET, MARENGO",-38.775941,143.656677,2.0,1.0,0,$290_Weekly,September 2013,3233,2013,9,MARENGO,290,217031476,House
165381,"5 MARENGO CRESCENT, MARENGO",-38.77700666,143.66247148,2.0,1.0,1,$275_Weekly,December 2013,3233,2013,12,MARENGO,275,217031476,House
165382,"5 MARENGO CRESCENT, MARENGO",-38.77700666,143.66247148,2.0,1.0,1,$275_Weekly,November 2013,3233,2013,11,MARENGO,275,217031476,House
165383,"18 TELFORD STREET, MARENGO",-38.775849,143.658375,2.0,1.0,1,$275_Weekly,November 2013,3233,2013,11,MARENGO,275,217031476,House
165384,"18 TELFORD STREET, MARENGO",-38.775849,143.658375,2.0,1.0,1,$275_Weekly,August 2013,3233,2013,8,MARENGO,275,217031476,House
165387,"5 NEWCOMBE STREET, MARENGO",-38.777065,143.659753,3.0,1.5,5,$310_per_week,May 2013,3233,2013,5,MARENGO,310,217031476,House
165388,"20 BLAIR STREET, MARIBYRNONG",-37.774237,144.879694,3.0,2.0,2,$440_per_week,April 2013,3032,2013,4,MARIBYRNONG,440,213031349,House
165389,"5/11 GRANDVIEW AVENUE, MARIBYRNONG",-37.772425,144.892745,2.0,1.0,1,$330_per_week,July 2013,3032,2013,7,MARIBYRNONG,330,213031349,Apartment
165390,"7 BELVEDERE CLOSE, MARIBYRNONG",-37.773834,144.895047,4.0,3.0,2,$650_per_week,January 2013,3032,2013,1,MARIBYRNONG,650,213031349,House
165391,"1/28 MIDDLE ROAD, MARIBYRNONG",-37.76834,144.89411,2.0,1.0,1,$320_per_week,February 2013,3032,2013,2,MARIBYRNONG,320,213031349,House
165392,"40 BLAIR STREET, MARIBYRNONG",-37.773697,144.879806,2.0,1.0,2,$340_per_week,August 2013,3032,2013,8,MARIBYRNONG,340,213031349,House
165393,"3/7 GRANDVIEW AVENUE, MARIBYRNONG",-37.772826,144.893414,2.0,1.0,1,$270_per_week,January 2013,3032,2013,1,MARIBYRNONG,270,213031349,House
165394,"1/12 NAVIGATOR STREET, MARIBYRNONG",-37.76811981,144.89854431,1.0,1.0,1,$250_per_week,February 2013,3032,2013,2,MARIBYRNONG,250,213031349,Apartment
165395,"1/12 NAVIGATOR STREET, MARIBYRNONG",-37.76811981,144.89854431,1.0,1.0,1,$250_per_week,January 2013,3032,2013,1,MARIBYRNONG,250,213031349,Apartment
165396,"11A BREAM STREET, MARIBYRNONG",-37.763574,144.886,4.0,2.0,1,$550_per_week,March 2013,3032,2013,3,MARIBYRNONG,550,213031349,House
165397,"11A BREAM STREET, MARIBYRNONG",-37.763574,144.886,4.0,2.0,1,$550_per_week,February 2013,3032,2013,2,MARIBYRNONG,550,213031349,House
165398,"G22/55 CUMBERLAND DRIVE, MARIBYRNONG",-37.7863538,144.8982816,2.0,1.0,2,$365_per_week,September 2013,3032,2013,9,MARIBYRNONG,365,213031349,House
165399,"16 RIBBONY WALK, MARIBYRNONG",-37.771869,144.880727,3.0,2.0,2,$400_per_week,July 2013,3032,2013,7,MARIBYRNONG,400,213031349,House
165413,"78 RALEIGH ROAD, MARIBYRNONG",-37.768842,144.89245,4.0,1.0,1,$390_per_week,November 2013,3032,2013,11,MARIBYRNONG,390,213031349,House
165414,"78 RALEIGH ROAD, MARIBYRNONG",-37.768842,144.89245,4.0,1.0,1,$390_per_week,October 2013,3032,2013,10,MARIBYRNONG,390,213031349,House
165421,"6/4 WESTS ROAD, MARIBYRNONG",-37.773674,144.881617,4.0,2.0,2,$450_p.w.,December 2013,3032,2013,12,MARIBYRNONG,450,213031349,House
165422,"2/9 FABIAN COURT, MARIBYRNONG",-37.773144,144.892808,3.0,1.0,2,$365_pw,February 2013,3032,2013,2,MARIBYRNONG,365,213031349,House
165423,"31 KELLAWAY STREET, MARIBYRNONG",-37.782654,144.886627,3.0,1.0,1,$375_pw,March 2013,3032,2013,3,MARIBYRNONG,375,213031349,House
165424,"1/72 RALEIGH ROAD, MARIBYRNONG",-37.768876,144.892823,2.0,1.0,1,$380_per_week,July 2013,3032,2013,7,MARIBYRNONG,380,213031349,House
165425,"1/72 RALEIGH ROAD, MARIBYRNONG",-37.768876,144.892823,2.0,1.0,1,$380_per_week,February 2013,3032,2013,2,MARIBYRNONG,380,213031349,House
165426,"66 SKYLINE DRIVE, MARIBYRNONG",-37.7857673,144.8939231,4.0,4.0,2,$750_per_week,April 2013,3032,2013,4,MARIBYRNONG,750,213031349,House
165427,"25/39 WARRS ROAD, MARIBYRNONG",-37.773817,144.892242,2.0,1.0,2,$450_pw,August 2013,3032,2013,8,MARIBYRNONG,450,213031349,House
165428,"1/3 MACEDON STREET, MARIBYRNONG",-37.780983,144.89056,3.0,2.0,1,$625_per_week,April 2013,3032,2013,4,MARIBYRNONG,625,213031349,House
165430,"2 JETTY LANE, MARIBYRNONG",-37.7860726,144.8982676,3.0,2.0,0,$515_per_week,September 2013,3032,2013,9,MARIBYRNONG,515,213031349,House
165431,"11 RIVER STREET, MARIBYRNONG",-37.780206,144.889976,3.0,1.0,1,$340_per_week,July 2013,3032,2013,7,MARIBYRNONG,340,213031349,House
165432,"11 RIVER STREET, MARIBYRNONG",-37.780206,144.889976,3.0,1.0,1,$350_per_week,July 2013,3032,2013,7,MARIBYRNONG,350,213031349,House
165433,"11 RIVER STREET, MARIBYRNONG",-37.780206,144.889976,3.0,1.0,1,$380_per_week,June 2013,3032,2013,6,MARIBYRNONG,380,213031349,House
165437,"44 BIRDWOOD STREET, MARIBYRNONG",-37.784803,144.88534,4.0,2.0,1,$550_per_week,December 2013,3032,2013,12,MARIBYRNONG,550,213031349,House
165440,"14 RIMFIRE WALK, MARIBYRNONG",-37.772123,144.881216,3.0,2.0,0,$350_p.w.,January 2013,3032,2013,1,MARIBYRNONG,350,213031349,House
165441,"18 WARRS ROAD, MARIBYRNONG",-37.771645,144.891729,4.0,2.0,0,$500_per_week,January 2013,3032,2013,1,MARIBYRNONG,500,213031349,House
165442,"2461 GLENROWAN-MYRTLEFORD ROAD, MARKWOOD",-36.461024,146.525289,3.0,1.0,1,$160_pw,October 2013,3678,2013,10,MARKWOOD,160,204021067,House
165443,"2461 GLENROWAN-MYRTLEFORD ROAD, MARKWOOD",-36.461024,146.525289,3.0,1.0,1,$150_pw,May 2013,3678,2013,5,MARKWOOD,150,204021067,House
165444,"2051 GLENROWAN MYRTLEFORD ROAD, MARKWOOD",-36.454495,146.480623,3.0,1.0,1,$200_per_week,June 2013,3678,2013,6,MARKWOOD,200,204021067,House
165447,"UNIT 2/73 MARINE PARADE, MARLO",-37.795333862305,148.532928466797,2.0,1.0,2,$980,June 2013,3888,2013,6,MARLO,980,205021085,House
165448,"UNIT 2/73 MARINE PARADE, MARLO",-37.795333862305,148.532928466797,2.0,1.0,2,$980_p.w.,April 2013,3888,2013,4,MARLO,980,205021085,House
165449,"UNIT 2/73 MARINE PARADE, MARLO",-37.795333862305,148.532928466797,2.0,1.0,2,$980_pw,February 2013,3888,2013,2,MARLO,980,205021085,House
165450,"9 JORGENSEN STREET, MARLO",-37.795858,148.534699,3.0,1.0,5,$560,November 2013,3888,2013,11,MARLO,560,205021085,House
165451,"9 JORGENSEN STREET, MARLO",-37.795858,148.534699,3.0,1.0,5,$560,June 2013,3888,2013,6,MARLO,560,205021085,House
165452,"9 JORGENSEN STREET, MARLO",-37.795858,148.534699,3.0,1.0,5,$560_p.w.,April 2013,3888,2013,4,MARLO,560,205021085,House
165453,"9 JORGENSEN STREET, MARLO",-37.795858,148.534699,3.0,1.0,5,$560_pw,February 2013,3888,2013,2,MARLO,560,205021085,House
165458,"6 TORRENS STREET, MARONG",-36.733075,144.130481,2.0,1.0,3,$220_per_week,December 2013,3515,2013,12,MARONG,220,202021026,House
165459,"6 TORRENS STREET, MARONG",-36.733075,144.130481,2.0,1.0,3,$220_per_week,November 2013,3515,2013,11,MARONG,220,202021026,House
165460,"6 TORRENS STREET, MARONG",-36.733075,144.130481,2.0,1.0,3,$220_per_week,January 2013,3515,2013,1,MARONG,220,202021026,House
165461,"5 SAMPSON PLACE, MARONG",-36.7358702,144.1336282,4.0,2.0,2,$340_p.w.,August 2013,3515,2013,8,MARONG,340,202021026,House
165462,"5 SAMPSON PLACE, MARONG",-36.7358702,144.1336282,4.0,2.0,2,$320_Weekly,August 2013,3515,2013,8,MARONG,320,202021026,House
165463,"12 SPERANZA COURT, MARSHALL",-38.192345,144.357086,4.0,2.0,2,$390_pw,February 2013,3216,2013,2,MARSHALL,390,203021485,House
165466,"6 ORPINGTON CRESCENT, MARSHALL",-38.1971446,144.3617327,3.0,2.0,2,$350_Weekly,December 2013,3216,2013,12,MARSHALL,350,203021485,House
165467,"28 WERNER AVENUE, MARSHALL",-38.1911852,144.3557078,3.0,2.0,2,$400_per_week,December 2013,3216,2013,12,MARSHALL,400,203021485,House
165468,"7 KRISANWAY DRIVE, MARSHALL",-38.197655,144.353284,3.0,2.0,2,$390_per_week,May 2013,3216,2013,5,MARSHALL,390,203021485,House
165469,"49 RAGLAN STREET, MARYBOROUGH",-37.043601,143.734939,3.0,1.0,1,$260_per_week,July 2013,3465,2013,7,MARYBOROUGH,260,201031016,House
165470,"6 HOPE STREET, MARYBOROUGH",-37.042745,143.73085,3.0,1.0,2,$250_per_week,June 2013,3465,2013,6,MARYBOROUGH,250,201031016,House
165473,"105 MORTIMER RD, MARYKNOLL",-38.027121,145.597312,3.0,2.0,2,$400_per_week,October 2013,3812,2013,10,MARYKNOLL,400,212011547,House
165476,"81 AUSTIN AVENUE, MCCRAE",-38.365563,144.923136,3.0,1.0,6,$275_p.w.,September 2013,3938,2013,9,MCCRAE,275,214021384,House
165478,"3 FOOTHILLS AVENUE, MCCRAE",-38.352458,144.925701,3.0,1.0,2,$295_Weekly,October 2013,3938,2013,10,MCCRAE,295,214021384,House
165479,"8 FOOTHILLS AVENUE, MCCRAE",-38.353272,144.925932,3.0,1.0,2,$295_per_week,July 2013,3938,2013,7,MCCRAE,295,214021384,House
165480,"8 FOOTHILLS AVENUE, MCCRAE",-38.353272,144.925932,3.0,1.0,2,$295_Weekly,June 2013,3938,2013,6,MCCRAE,295,214021384,House
165481,"9 MORRIS ROAD, MCCRAE",-38.36113,144.922316,4.0,2.0,4,$360_per_week,May 2013,3938,2013,5,MCCRAE,360,214021384,House
165486,"2/7 PRINCE EDWARD AVENUE, MCKINNON",-37.9103799,145.0402301,5.0,2.0,4,$795_pw,February 2013,3204,2013,2,MCKINNON,795,208021174,House
165487,"2/7 PRINCE EDWARD AVENUE, MCKINNON",-37.9103799,145.0402301,5.0,2.0,4,$795_pw,January 2013,3204,2013,1,MCKINNON,795,208021174,House
165488,"99 NICHOLSON STREET, MCKINNON",-37.912735,145.037603,2.0,1.0,2,$380_per_week,August 2013,3204,2013,8,MCKINNON,380,208021174,House
165491,"20 ELM GROVE, MCKINNON",-37.909005,145.036887,3.0,1.0,2,$500_pw,January 2013,3204,2013,1,MCKINNON,500,208021174,House
165497,"10 NEWHAVEN CRESCENT, MCLOUGHLINS BEACH",-38.604391,146.890233,3.0,1.0,0,$175_p.w.,July 2013,3874,2013,7,BEACH,175,205051104,House
165498,"6 SEAWARD STREET, MCLOUGHLINS BEACH",-38.610729,146.891188,5.0,1.0,2,$200_p.w.,March 2013,3874,2013,3,BEACH,200,205051104,House
165499,"3 ABELIA COURT, MEADOW HEIGHTS",-37.643895,144.914555,4.0,2.0,1,$350_per_week,January 2013,3048,2013,1,HEIGHTS,350,210051247,House
165505,"23 EUCALYPTUS PLACE, MEADOW HEIGHTS",-37.641406,144.920009,3.0,1.0,2,$310_per_week,May 2013,3048,2013,5,HEIGHTS,310,210051247,House
165506,"23 EUCALYPTUS PLACE, MEADOW HEIGHTS",-37.641406,144.920009,3.0,1.0,2,$300_per_week,May 2013,3048,2013,5,HEIGHTS,300,210051247,House
165528,"38 BLACK STREET, WATSONIA",-37.710792,145.078782,3.0,1.0,2,$310_pw,August 2013,3087,2013,8,WATSONIA,310,209011204,House
165529,"282 GRIMSHAW STREET, WATSONIA",-37.702677,145.0855946,3.0,1.0,1,$365_per_week,May 2013,3087,2013,5,WATSONIA,365,209011204,House
165530,"282 GRIMSHAW STREET, WATSONIA",-37.702677,145.0855946,3.0,1.0,1,$370_per_week,April 2013,3087,2013,4,WATSONIA,370,209011204,House
165534,"55 DESMONDS ROAD, WATTLE BANK",-38.570382,145.702812,2.0,2.0,4,$350_per_week,January 2013,3995,2013,1,BANK,350,205031093,House
